conversation_id_str;created_at;favorite_count;Label;;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;
1,8766E+18;Wed Jan 08 03:59:22 +0000 2025;746;Positif;151;@aewin86 Saya setuju program makan bergizi gratis kalo para pejabat di pemerintahan setiap ada rapat atau pertemuan juga makan dengan menu dan porsi yg sama. Bergizi kan? Adil kan? Hemat anggaran juga kan?;1,87684E+18;;aewin86;in;Zimbabwe;4;7;61;https://x.com/twkongko/status/1876841099513196729;179869955;twkongko;
1,88509E+18;Thu Jan 30 21:59:32 +0000 2025;0;Positif;152;Panglima TNI Perintahkan Jajaran Kelola Lahan Tidur Dukung Makan Bergizi Gratis https://t.co/yXtX8oMyox;1,88509E+18;;;in;iNews Tower;0;1;0;https://x.com/officialinews_/status/1885085462160957684;132078023;officialinews_;
1,88482E+18;Thu Jan 30 04:38:33 +0000 2025;0;Positif;153;Peneliti Pusat Makroekonomi dan Keuangan Institute for Development of Economics and Finance (Indef) Riza Annisa Pujarama mengatakan manfaat dari program Makan Bergizi Gratis (MBG) akan diketahui dalam jangka panjang. https://t.co/ipD8ozRXM1;1,88482E+18;;;in;Denpasar, Bali;0;0;0;https://x.com/nusabalicom/status/1884823491511488610;2655442453;nusabalicom;
1,88486E+18;Thu Jan 30 06:53:25 +0000 2025;4;Netral;154;Menteri Keuangan Sri Mulyani Indrawati memberikan sinyal mengabulkan permintaan tambahan anggaran Program Makan Bergizi Gratis (MBG) senilai Rp 100 triliun. https://t.co/eL3EHEoUMN;1,88486E+18;;;in;NKRI;0;1;2;https://x.com/antaranews/status/1884857433606258996;18071520;antaranews;
1,88498E+18;Thu Jan 30 14:50:23 +0000 2025;0;Negatif;155;Kita sehat untuk apa?? Untuk bisa makan gratis!! Kita pintar untuk apaaa? Biar bisa makan bergizi gratis!!! Kita sehat dan pintar untuk apaa?? Biar bisa ikut menjaga pertahanan negara! Gitu kalinya ya kl cuma jadi indikator pendukung?;1,88498E+18;;;in;Indonesia;0;0;0;https://x.com/egi_Ns/status/1884977466776920420;62221112;egi_Ns;
1,88494E+18;Thu Jan 30 12:03:33 +0000 2025;0;Netral;156;MENTERI Keuangan Sri Mulyani Indrawati memberikan sinyal mengabulkan permintaan tambahan anggaran Program Makan Bergizi Gratis (MBG) senilai Rp 100 triliun. https://t.co/yMGqCIeCgb;1,88494E+18;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1884935478396543226;68930552;mediaindonesia;
1,88485E+18;Thu Jan 30 16:39:19 +0000 2025;59;Negatif;157;@fiantora90 @BaseAnakFK Makan bergizi gratis ini dikasihnya ke anak sekolah kan? Sedangkan masih banyak anak yg gabisa sekolah dan skrg malah pendidikan dijadiin prioritas pendukung. Jd makan bergizi gratis ini tepat apa engga?;1,885E+18;;fiantora90;in;;0;2;2;https://x.com/raasayshi/status/1885004877283438739;1,20409E+18;raasayshi;
1,8849E+18;Thu Jan 30 09:49:47 +0000 2025;2;Positif;158;Bantu Sukseskan Makan Bergizi Gratis https://t.co/xNWv0xfxDE https://t.co/ZYH6EgAB61;1,8849E+18;https://pbs.twimg.com/media/GiiENXFbMAAxy9e.jpg;;in;;0;0;0;https://x.com/Dim0830/status/1884901817383108942;3306622926;Dim0830;
1,87936E+18;Wed Jan 15 02:32:59 +0000 2025;4815;Negatif;159;Bisa ngasih makan 300.000 porsi Makan Siang Gratis. Kita tuh bukan gak punya duit tapi yg punya akses ke duit gatekeeping duitnya buat mereka sendiri.;1,87936E+18;;;in;Indonesiaku tercinta;10;18;2129;https://x.com/kozirama/status/1879356073158848877;53360203;kozirama;
1,88496E+18;Thu Jan 30 13:43:11 +0000 2025;9;Negatif;160;Oalah pak belalang lagi Puan Maharani mengaku telah mendengar banyak mitra Makan Bergizi Gratis (MBG) tak dibayar oleh Badan Gizi Nasional (BGN). https://t.co/vaRgkcFcwR;1,88496E+18;https://pbs.twimg.com/media/Gii5OGxbAAAeV2U.png;;in;KendaliSodo;0;0;2;https://x.com/Boc4h_Old/status/1884960552642077018;570509062;Boc4h_Old;
1,8849E+18;Thu Jan 30 09:30:00 +0000 2025;0;Netral;161;Indef: Pemerintah Butuh Rp 215 54 Triliun untuk 82 9 Juta Penerima Program Makan Bergizi Gratis https://t.co/v7qR8P3hW9;1,8849E+18;;;in;;0;0;0;https://x.com/pajakcom/status/1884896838765117560;1,34086E+18;pajakcom;
1,88497E+18;Thu Jan 30 14:07:16 +0000 2025;0;Positif;162;Anggota Komisi VII DPR RI Novita Hardini mengatakan bahwa prinsip gotong royong dan swadaya untuk program makan bergizi gratis (MBG) yang dilakukan oleh pemerintah daerah harus dicontoh oleh daerah lainnya. https://t.co/nJUis3LSV8;1,88497E+18;;;in;NKRI;1;1;0;https://x.com/antaranews/status/1884966614669693195;18071520;antaranews;
1,88493E+18;Thu Jan 30 11:35:34 +0000 2025;0;Netral;163;Sri Mulyani Beri Sinyal Tambah Anggaran Makan Bergizi Gratis Rp 100 Triliun https://t.co/ByNtcPxa4e via @holopiscom;1,88493E+18;;;in;Jakarta;0;0;0;https://x.com/holopiscom/status/1884928436860514531;1,3664E+18;holopiscom;
1,88491E+18;Thu Jan 30 10:10:00 +0000 2025;2;Positif;164;Soal kritik terhadap program Makan Bergizi Gratis Ketua DPR Puan mendorong pemerintah untuk terus evaluasi dan menyempurnakan program ini. https://t.co/oLkUlrci1p;1,88491E+18;;;in;;0;0;0;https://x.com/detikcom/status/1884906903777763333;69183155;detikcom;
1,88488E+18;Thu Jan 30 08:31:57 +0000 2025;0;Netral;165;Anggaran Makan Bergizi Gratis Naik Jadi Rp 171 Triliun Sri Mulyani Ajak Perbankan https://t.co/LqAKbPUmPY;1,88488E+18;;;in;Jakarta;0;1;0;https://x.com/okezonenews/status/1884882228590829709;47274731;okezonenews;
1,885E+18;Thu Jan 30 16:05:54 +0000 2025;2;Positif;166;Kementerian UMKM mengusulkan agar UMKM yang menjadi mitra Makan Bergizi Gratis (MBG) dapat akses permodalan sebesar Rp 500 juta. https://t.co/5zZJqksAMD;1,885E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/detikfinance/status/1884996471239409844;135795460;detikfinance;
1,88497E+18;Thu Jan 30 14:12:07 +0000 2025;10;Negatif;167;"tapi itu beneran prioritas kok prioritas bagi mereka-mereka pemangku kepentingan. &gt; makan bergizi gratis vendornya siapa ? &gt; ketahanan pangan yg punya usaha babat lahannya siapa ? &gt; ketahanan energi pengusaha batubara utk pltu nya siapa ? &gt; perumahan kontraktornya siapa ?";1,88497E+18;;;in;;0;2;0;https://x.com/rempahVOC/status/1884967836231283014;583647334;rempahVOC;
1,88494E+18;Thu Jan 30 12:13:25 +0000 2025;0;Positif;168;Program makan bergizi gratis memberi kesempatan bagi UMKM untuk mengembangkan bisnisnya. #Ekonomi #AdadiKompas https://t.co/X9lVa1dx5J;1,88494E+18;;;in;Palmerah, Jakarta;0;0;0;https://x.com/hariankompas/status/1884937962988712046;255866913;hariankompas;
1,88494E+18;Thu Jan 30 12:31:52 +0000 2025;1;Netral;169;Sri Mulyani Ungkap Alasan Anggaran Makan Bergizi Gratis Ditambah Rp 100 Triliun https://t.co/N6oBHcQnq8;1,88494E+18;;;in;Jakarta Pusat, DKI Jakarta;0;0;0;https://x.com/SINDOnews/status/1884942606284845144;231355136;SINDOnews;
1,88191E+18;Wed Jan 22 03:25:16 +0000 2025;503;Netral;170;MBG hari ini wilayah Jakarta Utara #MakanBergiziGratis @barengwarga https://t.co/Zu2xCY6S6v;1,88191E+18;https://pbs.twimg.com/media/Gh3fTYSbsAAUR_4.jpg;;in;Jakarta Capital Region;164;56;55;https://x.com/gausahcari1/status/1881905945795850327;8,13716E+17;gausahcari1;
1,8849E+18;Thu Jan 30 09:27:56 +0000 2025;1;Netral;171;Download Rangkuman Materi dan Dokumentasi: TIF seri 116 Meninjau Pelaksanaan Makan Bergizi Gratis sebagai Upaya Meningkatkan Mutu Generasi Emas 2045 https://t.co/6AzAtW3d9E https://t.co/mknVbO5MAJ;1,8849E+18;https://pbs.twimg.com/media/Gih_FjgasAACOon.jpg;;in;Jl. HOS. Cokroaminoto No 92, M;0;0;1;https://x.com/the_indonesian/status/1884896316964344246;202579029;the_indonesian;
1,8849E+18;Thu Jan 30 09:31:56 +0000 2025;0;Negatif;172;Ngapain prioritasin pendidikan dan kesehatan kan udah ada makan bergizi gratis yang bisa bikin pinter dan sehat. Soalnya udah bergizi gratis pula ;1,8849E+18;;;in;Mondstandt;0;0;0;https://x.com/feuleshi/status/1884897322951413818;1,16087E+18;feuleshi;
1,88489E+18;Thu Jan 30 09:09:38 +0000 2025;1;Positif;173; Sebagai lembaga yang baru dibentuk Badan Gizi Nasional (BGN) dalam waktu singkat sudah dapat melaksanakan Makan Bergizi Gratis (MBG) secara bertahap. karena itu capaian BGN tersebut layak diapresiasi. - Lucy Kurniasari - https://t.co/wuHw8VIkpr;1,88489E+18;https://pbs.twimg.com/media/Gih7BEbaIAA9AS6.jpg;;in;;0;0;0;https://x.com/Demokrat_TV/status/1884891710377120026;284830933;Demokrat_TV;
1,88488E+18;Thu Jan 30 08:24:46 +0000 2025;0;Positif;174;Antusias Anak Sekolah Diajak Naik LRT dan Makan Bergizi Gratis https://t.co/bnDA0zCJNc;1,88488E+18;;;in;;0;0;0;https://x.com/detik_edu/status/1884880419646329019;1,66819E+18;detik_edu;
1,885E+18;Thu Jan 30 16:18:46 +0000 2025;0;Netral;175;Pelita Prabu DPC Nabire Survei Tempat Program Makan Bergizi Gratis https://t.co/nhT4iHqvNT lewat @MEDIA PAPUALIVES;1,885E+18;;;in;Nabire;0;0;0;https://x.com/mediapapualives/status/1884999709456269366;1,47878E+18;mediapapualives;
1,88421E+18;Tue Jan 28 11:45:07 +0000 2025;1730;Positif;176;4. Makan Bergizi Gratis bentuknya standarisasi kantin. Uangnya bentuk voucher dibelanjakan di kantin sekolah pada warung pilihan yg menunya pilihan juga. Kantin sekolah jadi koperasi. Uangnya masuk sana. Ibu kantin happy murid happy.;1,88421E+18;;mhuseinali;in;Caladan;40;9;122;https://x.com/mhuseinali/status/1884206066315190692;177760518;mhuseinali;
1,87582E+18;Sun Jan 05 08:07:34 +0000 2025;284;Positif;177;Mulai Besok 6 Januari 2025 Program Makan Bergizi Gratis Akan Mulai Dilaksanakan. Maka Demi Keadilan HNW dari @PKSejahtera Ingatkan Program Makan Bergizi Gratis Itu Juga Untuk Santri Pesantren dan Siswa Madrasah/Sekolah Keagamaan. https://t.co/9zU7cTuAl9;1,87582E+18;;;in;Jakarta Capital Region;8;51;74;https://x.com/hnurwahid/status/1875816397319893406;86012022;hnurwahid;
1,87909E+18;Tue Jan 14 10:07:53 +0000 2025;251;Negatif;178;@OposisiCerdas Judulnya ~Makan Bergizi Gratis ~ tapi ujug² Ketua DPD usul Masyarakat ikut membiayai pertanyaannya ngapain judulnya dicantumkan kata GRATIS ?!!! Sudahlah jk keuangan negara lg seret tunda atau batalkan aja MSG. Daripada melintir sana sini kayak org linglung ...;1,87911E+18;;OposisiCerdas;in;Jakarta Selatan, DKI Jakarta;0;7;26;https://x.com/bekilapan/status/1879108166245548175;263522716;bekilapan;
1,88492E+18;Thu Jan 30 11:01:24 +0000 2025;0;Positif;179;Makan Bergizi Gratis fokuskan untuk anak SD dan sekolah2 dg kondisi siswa miskin.... Yang SMP SMA dan siswa yg orang kaya tidak perlu MBG @prabowo @Gerindra https://t.co/ZJcnx7DKyy;1,88492E+18;;;in;;0;0;0;https://x.com/jari_droid/status/1884919838432510133;1,48663E+18;jari_droid;
1,88311E+18;Sat Jan 25 11:26:20 +0000 2025;1923;Netral;180;ini semua gratis guys. Syaratnya? Tinggal di ?kota dengan perpus memadai ? https://t.co/nGUoewB404;1,88311E+18;https://pbs.twimg.com/media/GiIqW0LawAA2yPc.jpg;;in;?????? ?????  | ?? 8/?;80;30;173;https://x.com/I43420/status/1883114174399848503;2757705641;I43420;
1,8849E+18;Thu Jan 30 09:25:30 +0000 2025;0;Negatif;181;Baru berjalan tiga minggu anggaran program Makan Bergizi Gratis sudah berpotensi membengkak Rp 100 triliun. Tambahan dana didapat dari hasil memangkas APBN 2025 https://t.co/vlvpriww4P @hariankompas;1,8849E+18;;;in;Indonesia;0;0;0;https://x.com/roysalam/status/1884895706273689686;80254922;roysalam;
1,88483E+18;Thu Jan 30 05:11:10 +0000 2025;11;Negatif;182;Hampir satu bulan program Makan Bergizi Gratis berjalan sejak diresmikan pada 6 Januari 2025 lalu. Meski masih bersifat dini terdapat problem kronis yang menjangkiti kebijakan tersebut. Problem apa yang menjangkiti kebijakan 'baik' tersebut? #100HariPrabowoGibran https://t.co/DdmANNcOcj;1,88483E+18;https://pbs.twimg.com/media/GihD4HkawAAdoBF.jpg;;in;Bogor;0;1;5;https://x.com/Sajogyo_/status/1884831701781938189;3915576260;Sajogyo_;
1,87944E+18;Thu Jan 16 07:34:14 +0000 2025;2784;Negatif;183;@MurtadhaOne1 Udah gue bilang makan bergizi gratis itu program buang2 anggaran. Sori2 buat yang masa kecilnya gak bisa makan siang karena gak punya uang jajan. Akar masalahnya ini karena ortu kalian gak dapet pekerjaan dan gaji yang layak kan? Kenapa gak benerin ini?;1,87979E+18;;MurtadhaOne1;in;??????;15;27;348;https://x.com/Exa5Ds/status/1879794273115386364;80987094;Exa5Ds;
1,88199E+18;Wed Jan 22 11:43:08 +0000 2025;331;Positif;184;@schfess Ugm ospek univ kaya anak paud dan dapet makan bergizi gratis (beneran bergizi);1,88203E+18;;schfess;in;;2;0;7;https://x.com/fitruu/status/1882031238023962983;9,22321E+17;fitruu;
1,88484E+18;Thu Jan 30 05:45:14 +0000 2025;2;Positif;185;Apresiasi tinggi masyarakat untuk program makan bergizi gratis #MBG #MakanBergiziGratis #MakanBergiziUntukIndonesi #AnakSehatBangsaHebat #GiziGratisUntukNegeri #EkonomiMaju #IndonesiaEmas2045 https://t.co/0ac34hR91B;1,88484E+18;;;in;;0;0;0;https://x.com/OggyZilly43173/status/1884840272821137689;1,82615E+18;OggyZilly43173;
1,88486E+18;Thu Jan 30 07:15:32 +0000 2025;0;Netral;186;Sri Mulyani Ungkap Anggaran Makan Bergizi Gratis Berpotensi Bertambah Jadi Rp 171 Triliun https://t.co/eRpPieBVrp;1,88486E+18;;;in;Bogor, Indonesia;0;0;0;https://x.com/MediaVoi/status/1884862996817600843;1578222594;MediaVoi;
1,8849E+18;Thu Jan 30 09:35:12 +0000 2025;0;Positif;187;Sukseskan Program Makan Bergizi Gratis Sri Mulyani Sebut OJK dan BI Bakal Turut Terlibat https://t.co/DKjH14QiAj;1,8849E+18;;;in;Bogor, Indonesia;0;0;0;https://x.com/MediaVoi/status/1884898145747763520;1578222594;MediaVoi;
1,88497E+18;Thu Jan 30 14:26:38 +0000 2025;1;Negatif;188;Blusukan sambil kasih bansos ke penduduk bansos itu pakai uang negara Program Makan Bergizi Gratis saja masih morat-marit kenapa Gibran cari kesempatan bagi bansos lagi Fokus saja pemberian Majan Bergizi Gratis dulu!;1,88497E+18;;;in;;0;0;1;https://x.com/iman100017/status/1884971486446051526;964364028;iman100017;
1,88494E+18;Thu Jan 30 12:24:55 +0000 2025;1;Negatif;189;Serangga Jadi Menu Makan Bergizi Gratis Ahli: Bisa Rusak Nafsu Makan Saya tidak yakin generasi sekarang masih mengonsumsinya (serangga) dan faktor keamanan pangan yang perlu dipertimbangkan ujar dr Tan Shot Yen https://t.co/WJQdD13lK8;1,88494E+18;;;in;Indonesia;0;0;0;https://x.com/Toto_1945/status/1884940859067818037;9,82462E+17;Toto_1945;
1,87697E+18;Wed Jan 08 12:49:50 +0000 2025;898;Netral;190;Dalam rangka mau Launching buku baru aku mau bagi-bagi 5 buku Seporsi Mie Ayam Sebelum Mati gratis!! Caranya: 1. Follow akun @briankhrisna 2. Ritwit twit yg aku quote ini Udah gitu aja kok gak perlu yang lain. Lets go~ #Giveaway;1,87697E+18;;;in;BELI BUKUKU DI SINI ????;25;606;485;https://x.com/briankhrisna/status/1876974595485393107;775011194;briankhrisna;
1,88491E+18;Thu Jan 30 10:31:22 +0000 2025;0;Netral;191;Kamis (30/01/2025). Kasi Intelijen pada Kejaksaan Negeri Aceh Barat Daya Joni Astriaman S.H. didampingi Staff Intelijen mengikuti Pengarahan Jaksa Agung Muda Intelijen Tentang Program Makan Bergizi Gratis yang diikuti secara daring di Ruang Kerja Bidang Intelijen. https://t.co/AyvAqNlAOy;1,88491E+18;https://pbs.twimg.com/media/GiiNs9YbMAA1toq.jpg;;in;Aceh Barat Daya;0;0;0;https://x.com/kejari_abdya/status/1884912282066686021;1,26014E+18;kejari_abdya;
1,88486E+18;Thu Jan 30 07:12:06 +0000 2025;0;Positif;192;FOTO-FOTO Program Makan Bergizi Gratis di SD 08 Kampung Jawa Pariaman Tengah Kota Pariaman Sumbar https://t.co/rNKT1pI5YG lewat @tribunnews;1,88486E+18;;;in;;0;1;0;https://x.com/tribunpadangcom/status/1884862134380859445;1,05866E+18;tribunpadangcom;
1,88025E+18;Fri Jan 17 13:58:50 +0000 2025;731;Negatif;193;Deddy botak gak bakal sadar betapa berpengaruhnya argumen dia soal Makan Bergizi Gratis di tengah banyak KORBAN anak2 keracunan makanan. Empatinya pake dikit please. Ini program udah sampe bikin anak orang keracunan kok bisa bikin konten mau bonyokin anak yg ngeluh ayamnya gak;1,88025E+18;;karimakayyim;in;;6;12;88;https://x.com/karimakayyim/status/1880253450191270231;306805573;karimakayyim;
1,88495E+18;Thu Jan 30 12:41:44 +0000 2025;0;Netral;194;Kamis 30 Januari 2025 Kasubsi B Intelijen Kejaksaan Negeri Tebing Tinggi Daniel Halasson Purba S.H beserta Staff Intelijen Kejaksaan Negeri Tebing Tinggi mengikuti Pengarahan Jaksa Agung Muda Intelijen terkait Program Makan Bergizi Gratis secara daring https://t.co/LmsPyZa4fQ;1,88495E+18;https://pbs.twimg.com/media/GiirgeobEAAOp_B.jpg;;in;Tebing Tinggi, Indonesia;0;0;0;https://x.com/Kntebingtinggi/status/1884945088708858212;1,37172E+18;Kntebingtinggi;
1,87662E+18;Tue Jan 07 17:32:14 +0000 2025;235;Negatif;195;@roynehans91 @kaplanmt35 ini nama programnya makan bergizi gratis ya kalo gwe punya anak mikirnya makanan proper kalo gwe sebagai vendor ya naikin harga ke 20k seporsi ato kalo ambil untung minim ya 17k seporsi ;1,87668E+18;;roynehans91;in;;0;1;0;https://x.com/sugondese6666/status/1876683274803970389;1,84462E+18;sugondese6666;
1,8761E+18;Mon Jan 06 04:34:55 +0000 2025;364;Negatif;196;@vilyls Anjay makan siangnya udah gratis.. Ada promo tambahannya pulak Tambahan ancaman dan sanksi sosial kalau mempublikasikan ;1,87613E+18;;;in;Jakarta Capital Region;0;3;21;https://x.com/hammsqi/status/1876125266944442556;1100493583;hammsqi;
1,88497E+18;Thu Jan 30 14:39:30 +0000 2025;0;Netral;197;Badan Gizi Nasional Minta Tambahan Anggaran Rp 100 Triliun untuk Makan Bergizi Gratis Begini Respons Sri Mulyani https://t.co/Q93VjkwIU2;1,88497E+18;;;in;Indonesia;0;0;0;https://x.com/odievandboss/status/1884974727623786558;224154229;odievandboss;
1,88494E+18;Thu Jan 30 12:35:20 +0000 2025;1;Positif;198;https://t.co/qd8xaILLwX https://t.co/PEHK4IVwiH Ketua DPR Puan Maharani meminta masyarakat untuk memberikan kesempatan kepada Pemerintah dalam menyempurnakan program Makan Bergizi Gratis (MBG). #MBG #puanmaharani #SPPG #ipol https://t.co/UvXeZsdc9E;1,88494E+18;https://pbs.twimg.com/media/Giip7PSbcAAFEpf.jpg;;in;Jalan Cirendeu Raya No 32 A RT;0;0;0;https://x.com/ipoldotid/status/1884943478691700855;1,40757E+18;ipoldotid;
1,88486E+18;Thu Jan 30 06:49:44 +0000 2025;0;Positif;199;Dukung Program Makan Bergizi Gratis DLH Gunakan Kemasan Ramah Lingkungan https://t.co/S36cV66yNw lewat @malangposco;1,88486E+18;;;in;Kota Batu Jawa Timur;0;0;0;https://x.com/batu_pii/status/1884856507172573695;1,31701E+18;batu_pii;
1,88491E+18;Thu Jan 30 10:18:12 +0000 2025;0;Netral;200;Kasdim 0803/Madiun Dampingi Deputi V KSP Tinjau Program Makan Bergizi Gratis di Kota Madiun https://t.co/ruTrXaoD6W;1,88491E+18;;;in;Kota Bengkulu, Bengkulu;0;0;0;https://x.com/klikwarta_com/status/1884908968600064012;8,23779E+17;klikwarta_com;
1,88494E+18;Thu Jan 30 12:25:24 +0000 2025;0;Negatif;201;Serangga Jadi Menu Makan Bergizi Gratis Ahli: Bisa Rusak Nafsu Makan Saya tidak yakin generasi sekarang masih mengonsumsinya (serangga) dan faktor keamanan pangan yang perlu dipertimbangkan ujar dr Tan Shot Yen https://t.co/o5rF0r7Rox;1,88494E+18;;;in;jember-jakarta-indonesia;0;0;0;https://x.com/yusufabualif/status/1884940978513158534;160603309;yusufabualif;
1,8776E+18;Fri Jan 10 06:28:13 +0000 2025;338;Positif;202;Anak-anak adalah masa depan kita! Pemerintah berkomitmen memastikan mereka mendapatkan gizi terbaik melalui Makan Bergizi Gratis. Mari kita dukung generasi emas Indonesia Untuk Anak Kita https://t.co/fYXh5aQz85;1,8776E+18;https://pbs.twimg.com/ext_tw_video_thumb/1877603286557274112/pu/img/otKLCCe4-ZSAPwhA.jpg;;in;SKSG;1;389;192;https://x.com/cuitcuap_/status/1877603332841418908;142912893;cuitcuap_;
1,88491E+18;Thu Jan 30 10:25:26 +0000 2025;0;Netral;203;Cardigan rajut kalyana Rp 59.900 https://t.co/EkC7kdIVqt Pink spiders #suci11kompastv ariel tatum makan bergizi gratis https://t.co/cI2VU9AzWB;1,88491E+18;https://pbs.twimg.com/media/GiiMXuia4AAOaZ-.jpg;;in;Indonesia;1;0;1;https://x.com/threadkece/status/1884910790047887540;294667420;threadkece;
1,88498E+18;Thu Jan 30 15:12:00 +0000 2025;0;Negatif;204;Resiko keracunan pangan bisa saja terjadi pada pelaksanaan program Makan Bergizi Gratis di sekolah. Keracunan pangan ini dapat disebabkan karena makanan yang dikonsumsi sudah... https://t.co/91tunQl7mf;1,88498E+18;;;in;Jawa Tengah, Indonesia;0;0;0;https://x.com/MediabagiCom/status/1884982905509933347;1,86211E+18;MediabagiCom;
1,88498E+18;Thu Jan 30 15:12:17 +0000 2025;0;Netral;205;Berikut adalah prosedur penanganan makanan yang tidak layak konsumsi pada Program Makan Bergizi Gratis di Sekolah Program MBG merupakan salah satu bentuk solusi atas... https://t.co/wcO3Rk03Hl;1,88498E+18;;;in;Jawa Tengah, Indonesia;0;0;0;https://x.com/MediabagiCom/status/1884982976855068705;1,86211E+18;MediabagiCom;
1,88498E+18;Thu Jan 30 15:11:18 +0000 2025;0;Positif;206;Program Makan Bergizi Gratis (MBG) menjadi langkah strategis dalam menyongsong Indonesia Emas 2045. Program Makan Bergizi Gratis adalah salah satu upaya dalam mewujudkan visi Presiden... https://t.co/G2OLxVq9JO;1,88498E+18;;;in;Jawa Tengah, Indonesia;0;0;0;https://x.com/MediabagiCom/status/1884982727117799666;1,86211E+18;MediabagiCom;
1,88498E+18;Thu Jan 30 15:11:44 +0000 2025;0;Positif;207;Kenali singkatan baru pada Program Makan Bergizi Gratis berikut. Program Makan Bergizi Gratis menjadi program prioritas Presiden Prabowo sebagai upaya pemenuhan gizi secara nasional.... https://t.co/XnTqZ08idA;1,88498E+18;;;in;Jawa Tengah, Indonesia;0;0;0;https://x.com/MediabagiCom/status/1884982836417208437;1,86211E+18;MediabagiCom;
1,88484E+18;Thu Jan 30 05:46:11 +0000 2025;0;Positif;208;Apresiasi tinggi masyarakat untuk program makan bergizi gratis #MBG #MakanBergiziGratis #MakanBergiziUntukIndonesi #AnakSehatBangsaHebat #GiziGratisUntukNegeri #EkonomiMaju #IndonesiaEmas2045 https://t.co/WYijZZmm4V;1,88484E+18;;;in;;0;0;0;https://x.com/ahmadmhmmd12/status/1884840513544851555;1,81766E+18;ahmadmhmmd12;
1,87904E+18;Tue Jan 14 05:53:13 +0000 2025;237;Negatif;209;@barengwarga pasti bentar lagi komentarnya rame Namanya bukan Makanan Enak Gratis dek tapi Makanan Bergizi Gratis Bersyukur dek jangan kemanjaan Dasar ga tau diuntung ;1,87904E+18;;barengwarga;in;Semarang;1;9;19;https://x.com/txtdarimaskael5/status/1879044077737685333;1,60485E+18;txtdarimaskael5;
1,88498E+18;Thu Jan 30 15:11:30 +0000 2025;0;Netral;210;Berikut ini adalah Pertanyaan yang sering muncul atau FAQ tentang Program Makan Bergizi Gratis (MBG). FAQ tentang Program Makan Bergizi Gratis ini berisi tanya jawab... https://t.co/NwWmdqSPHt;1,88498E+18;;;in;Jawa Tengah, Indonesia;0;0;0;https://x.com/MediabagiCom/status/1884982778812596638;1,86211E+18;MediabagiCom;
1,88484E+18;Thu Jan 30 06:02:13 +0000 2025;2;Netral;211;Jepang? Bukan. Ini di daerah bergunung sunyi dekat kota Betsaida di sisi timur laut Danau Galilea Yesus ngasi makan 5ribu orang Makan bergizi gratis gak pakek dana pemerintah Romawi https://t.co/4WCFVMF282;1,88484E+18;https://pbs.twimg.com/media/GihQH6hbEAAz0s2.jpg;;in;Medan Kota, Indonesia;0;1;0;https://x.com/irpanujung/status/1884844547181863300;1140293594;irpanujung;
1,88479E+18;Thu Jan 30 02:08:57 +0000 2025;0;Positif;212;Badan Gizi Nasional (BGN) membuka peluang bagi masyarakat yang ingin bergabung menjadi mitra dalam program Makan Bergizi Gratis (MBG) https://t.co/I4lfAcQk5Y;1,88479E+18;;;in;;0;0;0;https://x.com/InfrastrukturRI/status/1884785842436366838;4495378694;InfrastrukturRI;
1,8849E+18;Thu Jan 30 09:30:00 +0000 2025;0;Positif;213;UMKM di Surabaya Bakal Digandeng dalam Makan Bergizi Gratis https://t.co/wMIChLu6Oq;1,8849E+18;;;in;Jl Opak 1 Surabaya;0;0;0;https://x.com/BisniscomJatim/status/1884896839217954848;333877701;BisniscomJatim;
1,88494E+18;Thu Jan 30 12:25:59 +0000 2025;0;Negatif;214;Serangga Jadi Menu Makan Bergizi Gratis Ahli: Bisa Rusak Nafsu Makan Saya tidak yakin generasi sekarang masih mengonsumsinya (serangga) dan faktor keamanan pangan yang perlu dipertimbangkan ujar dr Tan Shot Yen https://t.co/EHkgnwLdKZ;1,88494E+18;;;in;Jakarta Capital Region, Indone;0;0;0;https://x.com/manda34b/status/1884941123854176507;1,10815E+18;manda34b;
1,88485E+18;Thu Jan 30 06:07:38 +0000 2025;0;Positif;215;SMP Negeri 3 Rancaekek Pilot Project Program Makan Bergizi Gratis - https://t.co/yyv7QRoWrX;1,88485E+18;;;in;Kabupaten Bandung;0;0;0;https://x.com/infoburinyay/status/1884845910666117283;1,78718E+18;infoburinyay;
1,89467E+18;Wed Feb 26 08:28:11 +0000 2025;13901;Negatif;216;Makanan mentah hingga basi ditemukan dalam pelaksanaan program Makan Bergizi Gratis (MBG) di sejumlah daerah. Di NTT beberapa siswa sakit perut setelah menyantap menu MBG. Bahkan mereka trauma dengan makanan yang disajikan. https://t.co/nB9ckqIHwL;1,89467E+18;https://pbs.twimg.com/amplify_video_thumb/1894661802853646337/img/_C-fnwRrOEcwaDE2.jpg;;in;London - Jakarta;1176;932;7070;https://x.com/BBCIndonesia/status/1894665752168353960;23772644;BBCIndonesia;
